,Time,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
3330,3.33,2.2075562,14.417623,-10.084467,20.99228,0.21443386,0.15857808,0.47071373,0.23239891,2.2134006,14.386988,-9.721687,20.935953,0.21350342,0.15982859,0.4719242,0.2257649
3331,3.331,2.1974359,14.438707,-10.155898,21.175951,0.21602774,0.15639983,0.47069427,0.23560745,2.2081306,14.422579,-9.792082,21.126003,0.21434276,0.15870121,0.47025365,0.2337913
3332,3.332,2.1872468,14.45997,-10.220969,21.348665,0.21761006,0.15419064,0.47053495,0.23879495,2.2025712,14.4572935,-9.856888,21.306606,0.21522173,0.15750714,0.4683722,0.24143407
3333,3.333,2.1769962,14.4814,-10.279073,21.509306,0.21917914,0.15195194,0.47023308,0.24195635,2.1965303,14.490824,-9.915085,21.47631,0.21616925,0.15620416,0.46636385,0.24857053
3334,3.334,2.1666913,14.502982,-10.329603,21.656757,0.22073331,0.14968531,0.46978644,0.24508674,2.190001,14.524067,-9.966755,21.633694,0.21718456,0.1547894,0.46417093,0.25542048
3335,3.335,2.15634,14.524705,-10.371952,21.789902,0.22227094,0.14739242,0.46919307,0.24818105,2.1833658,14.556527,-10.011351,21.778114,0.21820684,0.15334494,0.46179718,0.2619388
3336,3.336,2.1459503,14.546553,-10.40551,21.907618,0.22379024,0.1450752,0.46845162,0.25123402,2.176456,14.587991,-10.048397,21.908337,0.2192612,0.15183352,0.4593148,0.26803663
3337,3.337,2.135532,14.56851,-10.429669,22.008785,0.22528952,0.14273584,0.46756113,0.25424078,2.1692483,14.61835,-10.077339,22.023258,0.22034985,0.15024923,0.45676553,0.27368551
3338,3.338,2.1250942,14.59056,-10.443818,22.09228,0.22676706,0.1403766,0.46652132,0.25719607,2.1617134,14.647392,-10.097677,22.121895,0.2214757,0.14858466,0.4542073,0.278834
3339,3.339,2.1146476,14.612683,-10.447347,22.156975,0.22822112,0.13800004,0.46533248,0.26009464,2.1538916,14.675123,-10.108828,22.202923,0.22263113,0.14684778,0.45166177,0.28350008
3340,3.34,2.1042032,14.634862,-10.439643,22.201738,0.22964998,0.13560893,0.46399534,0.26293188,2.1458223,14.701457,-10.110285,22.265081,0.22380883,0.14504656,0.44916192,0.287682
3341,3.341,2.0937724,14.657075,-10.4200945,22.225445,0.23105197,0.13320616,0.46251154,0.26570278,2.13748,14.726271,-10.101294,22.307465,0.22501104,0.14317445,0.44675583,0.29135728
3342,3.342,2.0833673,14.6793,-10.38809,22.22696,0.23242545,0.13079487,0.46088332,0.26840264,2.1289763,14.749559,-10.081366,22.328943,0.2262204,0.14125589,0.44445437,0.29456222
3343,3.343,2.0730007,14.701516,-10.343014,22.205145,0.23376885,0.12837842,0.4591135,0.2710272,2.1201577,14.77113,-10.049887,22.328384,0.22745726,0.13925546,0.44233388,0.2972331
3344,3.344,2.062686,14.723699,-10.284252,22.158869,0.23508058,0.12596036,0.45720577,0.27357233,2.111023,14.790866,-10.006287,22.30466,0.22871983,0.13717191,0.4404369,0.29935938
3345,3.345,2.052437,14.745823,-10.21119,22.08699,0.23635916,0.12354447,0.45516443,0.2760343,2.1017365,14.808796,-9.949858,22.256783,0.22998376,0.13504204,0.4387589,0.3009993
3346,3.346,2.0422719,14.767857,-10.124084,21.989996,0.23760279,0.12113549,0.4529953,0.278409,2.092054,14.824683,-9.880142,22.183607,0.23128055,0.1328089,0.4373929,0.30206198
3347,3.347,2.0322123,14.78976,-10.026149,21.873966,0.23880932,0.11873921,0.45070568,0.28069237,2.0818615,14.838708,-9.797352,22.085548,0.23262215,0.13044474,0.43634057,0.3025717
3348,3.348,2.022265,14.811521,-9.91863,21.741392,0.23997861,0.11635786,0.44830084,0.28288335,2.070395,14.85259,-9.703928,21.968428,0.23410256,0.12776884,0.435412,0.30270714
3349,3.349,2.012435,14.833132,-9.8025,21.59424,0.2411108,0.1139933,0.44578582,0.28498167,2.0582273,14.865813,-9.6013775,21.8345,0.23563986,0.12491097,0.4346184,0.30249593
3350,3.35,2.0027275,14.854587,-9.678688,21.43439,0.242206,0.11164739,0.4431657,0.28698733,2.0458157,14.877403,-9.490955,21.686213,0.237172,0.121976756,0.43407905,0.3018559
3351,3.351,1.9931467,14.875877,-9.54808,21.263626,0.24326454,0.109321766,0.44044584,0.28890023,2.0333347,14.887957,-9.373394,21.525368,0.23867588,0.11900719,0.43367368,0.30095428
3352,3.352,1.9836969,14.896998,-9.411522,21.083649,0.24428675,0.107018135,0.4376315,0.2907209,2.0208576,14.897573,-9.249512,21.353745,0.24014214,0.11602001,0.4333812,0.29983395
3353,3.353,1.974382,14.917945,-9.269815,20.896067,0.24527298,0.10473802,0.43472764,0.29245007,2.008278,14.906424,-9.120092,21.172922,0.24158259,0.11299,0.4331873,0.2985069
3354,3.354,1.9652057,14.938711,-9.123719,20.702396,0.24622375,0.10248293,0.43173975,0.2940885,1.995473,14.914289,-8.985195,20.984417,0.24300957,0.109887384,0.43314913,0.29690567
3355,3.355,1.956171,14.959294,-8.973951,20.504065,0.24713959,0.10025423,0.42867273,0.29563746,1.982448,14.921788,-8.845924,20.789963,0.24442022,0.106712945,0.43315205,0.29515174
3356,3.356,1.947281,14.97969,-8.821186,20.302408,0.24802108,0.09805322,0.42553186,0.29709795,1.968547,14.94,-8.6962185,20.58945,0.24587996,0.10330506,0.43114895,0.2951495
3357,3.357,1.9385382,14.999895,-8.666058,20.098679,0.24886885,0.0958811,0.4223219,0.29847166,1.9518601,14.959602,-8.538095,20.382452,0.24756949,0.09918789,0.42904246,0.294627
3358,3.358,1.9299449,15.019908,-8.509155,19.89403,0.24968359,0.09373897,0.4190477,0.29976004,1.935151,14.979399,-8.37739,20.173191,0.2491922,0.09503758,0.42676085,0.29403067
3359,3.359,1.9215032,15.039727,-8.3510275,19.689531,0.25046602,0.09162791,0.415714,0.30096495,1.9188813,14.999599,-8.215252,19.963146,0.25070536,0.0909709,0.42421827,0.2935102
3360,3.36,1.9132147,15.059351,-8.19218,19.48616,0.25121686,0.0895488,0.4123253,0.30208814,1.9019223,15.01816,-8.052416,19.753485,0.25221202,0.086706325,0.42193604,0.292431
3361,3.361,1.9050808,15.07878,-8.033076,19.284803,0.2519369,0.08750249,0.40888572,0.3031317,1.8855194,15.037577,-7.8891826,19.544487,0.25360027,0.08255781,0.41929805,0.291539
3362,3.362,1.8971024,15.098014,-7.874137,19.086258,0.25262702,0.08548966,0.40539968,0.30409753,1.86968,15.05626,-7.726207,19.337484,0.25487605,0.07853077,0.41664064,0.2905711
3363,3.363,1.8892803,15.117055,-7.7157407,18.891233,0.25328797,0.083511,0.40187067,0.304988,1.8540105,15.074299,-7.56433,19.133745,0.25607526,0.074527495,0.4139888,0.2894512
3364,3.364,1.881615,15.135902,-7.5582247,18.700344,0.25392067,0.08156705,0.39830297,0.30580497,1.838494,15.0912485,-7.4101233,18.938498,0.2572008,0.07054528,0.41144896,0.28811458
3365,3.365,1.8741064,15.15456,-7.4018826,18.51412,0.25452596,0.07965817,0.39469963,0.30655074,1.815741,15.102903,-7.25625,18.750664,0.2587392,0.06467544,0.4104412,0.28402767
3366,3.366,1.8667544,15.173031,-7.246966,18.332996,0.25510472,0.07778476,0.3910638,0.30722758,1.79331,15.114275,-7.104639,18.567627,0.2601247,0.058855906,0.40932256,0.279919
3367,3.367,1.8595583,15.1913185,-7.0936837,18.157322,0.25565785,0.07594701,0.38739848,0.30783772,1.7711314,15.127575,-6.954163,18.388815,0.26136598,0.053072687,0.4076106,0.2761005
3368,3.368,1.8525175,15.209426,-6.942204,17.987352,0.25618625,0.07414509,0.38370657,0.3083831,1.74956,15.142203,-6.8049755,18.214958,0.26244995,0.047422748,0.4054165,0.27256593
3369,3.369,1.8456305,15.227359,-6.792651,17.823257,0.2566908,0.072379,0.37999028,0.30886605,1.7283324,15.156752,-6.658458,18.04645,0.2633974,0.041841302,0.40307346,0.26904052
3370,3.37,1.838896,15.245122,-6.645107,17.665112,0.2571724,0.07064869,0.37625188,0.3092885,1.7078294,15.170084,-6.5148826,17.88435,0.26419988,0.036432438,0.40083453,0.2654736
3371,3.371,1.8323122,15.262721,-6.4996123,17.512905,0.257632,0.068954,0.37249342,0.30965245,1.6882938,15.183252,-6.3737874,17.728584,0.26486114,0.03126453,0.39846793,0.26208505
3372,3.372,1.825877,15.280165,-6.356164,17.366531,0.25807038,0.06729466,0.36871588,0.30996,1.6696995,15.198315,-6.2343326,17.578545,0.26539665,0.026334507,0.39551175,0.2591412
3373,3.373,1.8195876,15.297458,-6.2147183,17.2258,0.2584885,0.06567024,0.36492127,0.31021258,1.6530033,15.212652,-6.0962987,17.431973,0.26579934,0.021899924,0.39256328,0.25654817
3374,3.374,1.8134416,15.31461,-6.0751877,17.090427,0.25888723,0.06408035,0.36111018,0.31041214,1.6372789,15.227024,-5.9599805,17.290363,0.26611084,0.017717848,0.38948947,0.25416362
3375,3.375,1.8074358,15.331629,-5.9374433,16.96004,0.25926742,0.062524356,0.35728338,0.31056017,1.6219739,15.243769,-5.8246975,17.154152,0.2663508,0.013643094,0.38575312,0.25212154
3376,3.376,1.8015668,15.348524,-5.801319,16.834211,0.2596299,0.061001673,0.35344145,0.310658,1.6066998,15.262799,-5.690863,17.023102,0.26652813,0.009573407,0.38137072,0.25028083
3377,3.377,1.7958325,15.365297,-5.666772,16.71326,0.25997543,0.059511874,0.34958643,0.31070656,1.5925316,15.282884,-5.5573874,16.89568,0.266637,0.0057963305,0.3766223,0.24876161
3378,3.378,1.7902318,15.381953,-5.5337768,16.59733,0.26030466,0.05805491,0.34571955,0.3107072,1.5777429,15.303238,-5.425815,16.773136,0.26669356,0.0018526453,0.37171105,0.2470061
3379,3.379,1.784763,15.398496,-5.4022765,16.486315,0.26061827,0.05663048,0.34184217,0.31066114,1.5621108,15.324835,-5.295038,16.655993,0.26668993,-0.0023164058,0.36638877,0.24504778
3380,3.38,1.7794249,15.414929,-5.2722144,16.380108,0.26091686,0.055238478,0.3379553,0.31056958,1.5469233,15.346168,-5.1659083,16.54395,0.266624,-0.006366337,0.3610236,0.24306823
3381,3.381,1.774216,15.431259,-5.1435337,16.278608,0.26120102,0.05387866,0.3340599,0.3104337,1.5321039,15.368032,-5.038389,16.43657,0.26650038,-0.010316697,0.355424,0.24112213
3382,3.382,1.7691352,15.44749,-5.01618,16.181713,0.26147142,0.052550856,0.33015683,0.31025457,1.5170959,15.391522,-4.91213,16.333286,0.26631555,-0.014315015,0.34930888,0.23914307
3383,3.383,1.7641813,15.463626,-4.890097,16.089323,0.26172855,0.051254895,0.32624686,0.31003332,1.5164267,15.404327,-4.803208,16.241993,0.2663059,-0.014493241,0.34604698,0.24000676
3384,3.384,1.7593527,15.4796715,-4.765232,16.001337,0.26197296,0.049990524,0.3223309,0.30977085,1.5170361,15.416846,-4.6961355,16.155006,0.2663147,-0.014330952,0.34286356,0.24114734
3385,3.385,1.7546487,15.495631,-4.6415305,15.917657,0.26220524,0.048757654,0.31840965,0.30946812,1.5182937,15.429945,-4.589888,16.07222,0.2663325,-0.013996008,0.33952847,0.24246302
3386,3.386,1.750068,15.511509,-4.518939,15.838186,0.26242584,0.047556054,0.31448385,0.30912602,1.518845,15.443385,-4.4836864,15.99404,0.26634017,-0.013849197,0.3360828,0.24357042
3387,3.387,1.7456094,15.527309,-4.3974056,15.762827,0.26263526,0.04638555,0.310554,0.30874538,1.5200399,15.456247,-4.3752565,15.917088,0.26635653,-0.013530923,0.33278248,0.24476443
3388,3.388,1.7412721,15.543036,-4.276879,15.691485,0.26283395,0.045245986,0.3066208,0.30832696,1.521464,15.468524,-4.266681,15.843218,0.26637554,-0.013151597,0.32962558,0.24593975
3389,3.389,1.737055,15.558694,-4.157307,15.624067,0.26302242,0.044137176,0.3026849,0.30787146,1.5231453,15.480966,-4.159055,15.773237,0.26639727,-0.012703715,0.32641897,0.24715447
3390,3.39,1.7329572,15.5742855,-4.0386395,15.56048,0.2632011,0.04305902,0.29874685,0.30737963,1.5248152,15.494723,-4.052257,15.706505,0.2664181,-0.012258844,0.32285917,0.2484005
3391,3.391,1.7289779,15.589815,-3.9208267,15.500631,0.26337034,0.04201132,0.2948072,0.30685207,1.5263585,15.509264,-3.946024,15.643083,0.26643673,-0.011847671,0.3190818,0.24960476
3392,3.392,1.7251161,15.605287,-3.803819,15.444432,0.2635306,0.04099393,0.29086637,0.30628932,1.5272177,15.525021,-3.8401656,15.58351,0.2664468,-0.011618729,0.3149659,0.25063074
3393,3.393,1.721371,15.620704,-3.6875677,15.391793,0.2636823,0.0400067,0.2869249,0.305692,1.5283674,15.540696,-3.7354627,15.52732,0.26645997,-0.0113124,0.3108624,0.25166538
3394,3.394,1.7177421,15.63607,-3.5720246,15.342625,0.26382574,0.039049547,0.2829831,0.3050606,1.5302702,15.5566635,-3.6313672,15.473635,0.266481,-0.0108053535,0.3066789,0.25284785
3395,3.395,1.7142284,15.651389,-3.4571424,15.296842,0.26396132,0.038122304,0.2790416,0.3043956,1.532358,15.574127,-3.525876,15.4221,0.266503,-0.010248964,0.30209062,0.25406602
3396,3.396,1.7108293,15.666664,-3.3428743,15.254357,0.26408938,0.037224844,0.27510074,0.3036974,1.5343908,15.591499,-3.4201484,15.372936,0.26652327,-0.009707207,0.29751402,0.25518608
3397,3.397,1.7075442,15.681897,-3.2291737,15.215087,0.26421022,0.036357097,0.27116126,0.3029665,1.5354112,15.607927,-3.3123078,15.324627,0.26653305,-0.009435234,0.29316816,0.25593144
3398,3.398,1.7043726,15.697094,-3.1159952,15.178947,0.26432422,0.035518955,0.267223,0.30220318,1.5365118,15.624753,-3.2052221,15.279552,0.26654327,-0.009141898,0.28870985,0.25663534
3399,3.399,1.701314,15.7122555,-3.0032938,15.145857,0.26443163,0.03471031,0.2632869,0.30140784,1.5372726,15.642094,-3.0989504,15.238226,0.26655015,-0.008939111,0.28410488,0.2571825
3400,3.4,1.6983677,15.7273855,-2.8910248,15.115733,0.26453274,0.033931077,0.25935316,0.30058077,1.5382816,15.658832,-2.9931445,15.199152,0.26655903,-0.00867016,0.27965719,0.257708
3401,3.401,1.6955334,15.742487,-2.7791448,15.088497,0.26462784,0.033181172,0.2554222,0.29972225,1.5401002,15.675947,-2.886209,15.1629095,0.26657435,-0.008185367,0.2751116,0.25837797
3402,3.402,1.6928107,15.757563,-2.6676104,15.06407,0.2647172,0.032460537,0.25149447,0.29883254,1.5421141,15.692965,-2.7796812,15.129607,0.2665903,-0.0076484913,0.2705903,0.2590215
3403,3.403,1.6901993,15.772615,-2.556379,15.042374,0.26480108,0.03176915,0.24757037,0.29791197,1.5445594,15.7105055,-2.673184,15.09884,0.2666082,-0.0069965967,0.2659302,0.25970253
3404,3.404,1.6876986,15.787648,-2.4454088,15.023333,0.2648797,0.031106872,0.24365021,0.29696056,1.5474912,15.72845,-2.5667205,15.070736,0.26662758,-0.0062149167,0.2611642,0.2604291
3405,3.405,1.6853087,15.802663,-2.3346586,15.00687,0.2649533,0.030473746,0.23973463,0.29597875,1.5504631,15.746367,-2.4607453,15.045849,0.26664487,-0.0054225037,0.256405,0.26108083
3406,3.406,1.6830277,15.817661,-2.2241178,14.9928465,0.2650221,0.029869322,0.23582429,0.29496625,1.5537094,15.764785,-2.3535542,15.024009,0.26666108,-0.0045568654,0.2515149,0.2617127
3407,3.407,1.6808538,15.8326435,-2.1137853,14.981146,0.2650864,0.02929312,0.23192027,0.29392287,1.5567514,15.784178,-2.2458043,15.004558,0.26667368,-0.0037456667,0.24636695,0.26218012
3408,3.408,1.6787877,15.847612,-2.0036268,14.971745,0.26514637,0.028745353,0.2280229,0.292849,1.5600475,15.804359,-2.1386828,14.987442,0.2666846,-0.002866655,0.24101552,0.2625952
3409,3.409,1.6768293,15.862572,-1.8936101,14.964621,0.26520213,0.028226044,0.22413215,0.29174483,1.563754,15.824681,-2.0318732,14.973272,0.26669338,-0.001878183,0.23563533,0.26300725
3410,3.41,1.6749793,15.877522,-1.7837038,14.95975,0.26525393,0.02773537,0.22024888,0.2906107,1.5664948,15.844759,-1.9263458,14.963855,0.26669753,-0.0011472077,0.23032779,0.26306129
3411,3.411,1.673238,15.892468,-1.6738778,14.957107,0.2653018,0.027273444,0.21637298,0.2894468,1.5686628,15.86475,-1.8193278,14.9582615,0.2666994,-0.0005690211,0.22505552,0.26285967
3412,3.412,1.6716056,15.907413,-1.5641038,14.956667,0.265346,0.026840316,0.21250485,0.28825322,1.5710381,15.883842,-1.7140622,14.955505,0.2667,6.44881e-05,0.22003448,0.26265013
3413,3.413,1.6700824,15.922357,-1.4543543,14.958402,0.26538655,0.026436126,0.20864487,0.2870302,1.5739254,15.9031925,-1.6071081,14.95528,0.2666987,0.0008345161,0.21496117,0.26246807
3414,3.414,1.6686689,15.937303,-1.3446035,14.962286,0.26542366,0.026060954,0.20479363,0.28577793,1.5778898,15.921013,-1.5012269,14.956812,0.2666933,0.0018918135,0.21030185,0.26256192
3415,3.415,1.6673653,15.952253,-1.2348268,14.968289,0.2654574,0.025714938,0.20095132,0.28449643,1.5826794,15.939026,-1.3949261,14.960355,0.26668116,0.0031691387,0.20560366,0.26278123
3416,3.416,1.6661719,15.967212,-1.125001,14.976383,0.2654879,0.02539812,0.19711824,0.28318578,1.5887343,15.956993,-1.2881618,14.965417,0.26665708,0.0047837924,0.20092517,0.2632566
3417,3.417,1.6650889,15.98218,-1.0151039,14.986538,0.26551524,0.025110578,0.19329482,0.28184605,1.5957271,15.975088,-1.1805921,14.9722805,0.26661712,0.006648345,0.19621915,0.2638895
3418,3.418,1.6641167,15.997159,-0.90511537,14.998721,0.26553953,0.024852445,0.18948163,0.28047734,1.603006,15.993294,-1.0730052,14.981245,0.26656166,0.0085888365,0.19149238,0.2645058
3419,3.419,1.6632556,16.012152,-0.79501593,15.012901,0.26556084,0.024623761,0.18567911,0.27907965,1.6106166,16.011625,-0.9649844,14.992434,0.26648858,0.010617251,0.18674083,0.26511517
3420,3.42,1.6625057,16.02716,-0.6847877,15.029046,0.26557922,0.024424631,0.18188754,0.27765298,1.6180216,16.03072,-0.856565,15.005524,0.26640266,0.012590301,0.18181024,0.26551917
3421,3.421,1.6618675,16.042189,-0.5744142,15.04712,0.26559475,0.024255121,0.17810714,0.2761972,1.6253496,16.050348,-0.74806976,15.020314,0.26630324,0.014542153,0.17676282,0.265762
3422,3.422,1.661341,16.057236,-0.46388015,15.06709,0.2656075,0.02411527,0.17433897,0.27471244,1.6327204,16.070894,-0.6402788,15.036901,0.2661888,0.016504586,0.17150608,0.26583183
3423,3.423,1.6609265,16.072306,-0.3531717,15.08892,0.2656175,0.024005175,0.17058295,0.27319854,1.6402398,16.0928,-0.53298426,15.055454,0.2660572,0.018505702,0.16593589,0.26569918
3424,3.424,1.6606241,16.0874,-0.2422763,15.112573,0.26562473,0.023924876,0.16683966,0.27165538,1.6480252,16.115122,-0.42560577,15.076084,0.26590505,0.02057646,0.16029137,0.26547366
3425,3.425,1.6604344,16.10252,-0.13118273,15.138012,0.26562926,0.023874464,0.16311005,0.27008313,1.6571673,16.136978,-0.31781912,15.098622,0.26570582,0.023006514,0.15476525,0.26553708
3426,3.426,1.6603572,16.117666,-0.019881146,15.165197,0.2656311,0.023853976,0.15939465,0.26848167,1.6677548,16.158154,-0.21050644,15.123322,0.26544738,0.02581832,0.14939639,0.2659455
3427,3.427,1.660393,16.132843,0.091636986,15.194092,0.26563025,0.023863474,0.1556935,0.2668507,1.6775373,16.179203,-0.10176611,15.14897,0.2651821,0.028413795,0.14410263,0.26604512
3428,3.428,1.6605418,16.14805,0.20337886,15.224654,0.26562667,0.023902994,0.15200761,0.26519036,1.682325,16.197273,0.01919508,15.17037,0.26504302,0.029683074,0.1396895,0.2650878
3429,3.429,1.6608038,16.16329,0.31535032,15.256843,0.2656204,0.023972593,0.14833754,0.26350048,1.6873256,16.215595,0.14055061,15.193303,0.26489127,0.031008068,0.13524595,0.26407668
3430,3.43,1.6611792,16.178566,0.42755592,15.290616,0.2656114,0.024072303,0.14468335,0.2617807,1.6926872,16.23441,0.26209927,15.217662,0.2647212,0.032427844,0.13071413,0.2630162
3431,3.431,1.6616682,16.193876,0.53999877,15.3259325,0.26559958,0.024202183,0.14104643,0.26003137,1.6985463,16.25345,0.38374472,15.243697,0.2645267,0.033978317,0.12615351,0.26197338
3432,3.432,1.6622709,16.209223,0.65268075,15.362746,0.26558495,0.02436226,0.13742746,0.2582523,1.7049907,16.272594,0.5062494,15.271309,0.26430222,0.035682328,0.121589914,0.26098678
3433,3.433,1.6629875,16.22461,0.7656024,15.401013,0.26556742,0.024552565,0.1338265,0.25644308,1.7116398,16.291828,0.62933207,15.300318,0.26405913,0.03743888,0.11704004,0.25995693
3434,3.434,1.6638181,16.240036,0.87876284,15.440688,0.26554695,0.024773149,0.13024454,0.25460383,1.7192658,16.311077,0.75337696,15.331669,0.26376593,0.0394515,0.112491116,0.25909853
3435,3.435,1.6647627,16.255505,0.99215984,15.481725,0.26552343,0.025023976,0.12668219,0.2527343,1.727528,16.329802,0.86295366,15.374594,0.26343098,0.041629404,0.10807015,0.25840557
3436,3.436,1.6658217,16.271015,1.10579,15.5240755,0.26549676,0.025305135,0.123140454,0.25083467,1.7354299,16.348484,0.9721813,15.419787,0.26309383,0.04370969,0.10371043,0.25754565
3437,3.437,1.666995,16.28657,1.2196485,15.567692,0.2654669,0.025616646,0.119619966,0.24890472,1.74244,16.367853,1.0810809,15.466813,0.26278093,0.045552917,0.09928587,0.25626186
3438,3.438,1.6682827,16.30217,1.3337289,15.612524,0.2654337,0.025958467,0.11612131,0.24694422,1.7494162,16.38762,1.1902833,15.51531,0.26245677,0.04738502,0.094828695,0.25482106
3439,3.439,1.669685,16.317816,1.4480239,15.658524,0.26539704,0.026330646,0.11264554,0.2449533,1.7590009,16.41137,1.3050256,15.563763,0.26199055,0.049898364,0.08948392,0.2532954
3440,3.44,1.671202,16.333508,1.5625247,15.705638,0.26535678,0.026733207,0.10919364,0.24293211,1.7705828,16.437204,1.4198899,15.612553,0.26139507,0.052929297,0.083691806,0.25180224
3441,3.441,1.6728334,16.349249,1.677221,15.753817,0.26531282,0.027166102,0.10576591,0.2408801,1.7820388,16.463806,1.5344486,15.662146,0.26077157,0.055920303,0.077841446,0.2499962
3442,3.442,1.6745799,16.365038,1.7921011,15.803005,0.26526496,0.027629405,0.10236375,0.23879778,1.7933755,16.4911,1.6491284,15.712534,0.26012087,0.05887293,0.0719624,0.24788424
