,Theta1,Theta2,Omega1,Omega2,x1_true,y1_true,x2_true,y2_true,Theta1_pred,Theta2_pred,Omega1_pred,Omega2_pred,x1_pred,y1_pred,x2_pred,y2_pred
2840,3.9313993,70.735085,5.4521174,22.816952,-0.18941492,0.18775217,0.076961696,0.2008818,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2841,2.4134429,61.480206,6.157364,23.215107,0.17748612,0.19906674,-0.08283517,0.14108647,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2842,2.1042032,14.634862,-10.439643,22.201738,0.22964998,0.13560893,0.46399534,0.26293188,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2843,3.6888251,29.69089,-6.11516,22.987463,-0.13877091,0.2277532,-0.40230477,0.26872632,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2844,3.2552128,64.921486,-3.108122,24.064028,-0.030237334,0.26498035,0.20136407,0.3972289,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2845,4.635254,10.10129,-4.2530427,15.693265,-0.265907,0.02055153,-0.4328817,0.2285139,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2846,3.9320438,15.578923,10.075204,-3.253669,-0.18953587,0.18763006,-0.15521632,0.45211267,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2847,2.87005,83.15195,-3.486795,21.806206,0.07153372,0.25692764,0.33689445,0.23023352,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2848,2.090961,8.660068,10.492398,-17.368025,0.23142555,0.13255605,0.41606945,0.3250022,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2849,2.873457,66.44078,-6.2737765,27.806122,0.07065795,0.25716987,-0.049492687,0.4952722,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2850,1.1934599,16.284077,0.0076301903,10.31729,0.24793747,-0.09826445,0.10264763,0.1253865,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2851,2.8414214,23.151585,8.905352,11.080223,0.078858875,0.25477475,-0.16569895,0.36117196,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2852,3.0478392,30.581703,-10.176177,-4.32292,0.024967441,0.26552877,-0.17259724,0.08637218,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2853,3.1217425,13.822684,-10.210717,-1.8113472,0.0052936915,0.26664746,0.25891382,0.1841506,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2854,2.2461355,12.213278,-1.8556925,9.903124,0.20815802,0.16673072,0.11593277,-0.08351596,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2855,2.0805094,20.100384,-8.12982,14.107471,0.2327983,0.13013008,0.48596203,0.046243154,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2856,4.530735,15.692651,6.458535,5.1527395,-0.2623118,0.048181105,-0.25822812,0.31484985,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2857,3.8156796,72.505615,-9.526407,28.920431,-0.16646992,0.20836663,-0.23219003,0.46684247,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2858,2.7256072,24.538177,3.2343385,-13.078135,0.10777122,0.24395542,-0.04162009,0.02302301,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2859,2.513358,61.813324,8.041579,24.34217,0.1567442,0.215778,-0.07030745,0.07586217,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2860,2.7174315,24.795225,11.960195,15.940538,0.10976208,0.24306619,0.021445878,-0.008586615,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2861,3.2809935,64.47358,0.36256596,22.285284,-0.037057903,0.26411286,0.22897148,0.28301403,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2862,3.1870453,30.626245,-9.685304,-2.008092,-0.012118056,0.26642457,-0.20150939,0.0786486,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2863,3.4227095,19.420553,-10.731108,-5.342138,-0.07399026,0.256231,0.07015347,0.03183967,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2864,4.2573476,15.760374,0.21785778,-19.631609,-0.23956136,0.117214516,-0.25353292,0.38354832,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2865,2.8118045,43.543087,11.849026,22.149487,0.086368814,0.2523278,-0.027038619,0.01094088,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2866,4.844478,27.563143,3.5020754,14.039176,-0.26437676,-0.035125826,-0.0902919,0.16692208,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2867,4.122321,7.328127,0.48930615,13.834858,-0.22160181,0.14839652,0.009065747,0.014525816,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2868,3.5274632,12.488809,-6.0720625,6.9496255,-0.10037676,0.24708985,-0.121041805,-0.01880835,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2869,2.69132,24.682007,2.9924886,-13.117607,0.1160708,0.2401176,-0.00011084229,5.3614378e-05,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2870,4.915318,16.49296,0.28712165,7.879176,-0.26122743,-0.053750485,-0.44973707,0.13491058,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2871,2.3383071,60.179974,-3.872842,21.757313,0.19192833,0.1851821,0.06647991,0.42053628,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2872,2.1005898,13.175928,-1.5467125,11.082928,0.23013848,0.13477822,0.3828255,-0.083889484,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2873,4.8507557,16.934761,-2.6955566,8.68648,-0.26415104,-0.036784764,-0.51522607,0.053160895,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2874,1.6707433,9.422378,4.7268753,-10.744258,0.26536903,0.026611513,0.2660092,0.29331073,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2875,3.9973571,7.8277507,9.879306,10.536668,-0.2013778,0.17485958,0.065230444,0.16786459,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2876,2.3085296,14.208948,-9.102368,18.680534,0.19735669,0.1793857,0.4633699,0.19851331,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2877,3.4812367,12.539368,-6.2450266,6.5570264,-0.088851504,0.2514643,-0.09605231,-0.015138477,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2878,2.5729084,25.216562,2.9945874,-12.905024,0.1436243,0.22472414,0.1659532,-0.041039497,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2879,2.4630663,22.213503,2.552713,19.415302,0.16739331,0.20762554,0.108578876,0.46775964,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2880,3.5604615,14.065992,-10.437455,-9.65441,-0.10847419,0.24364367,0.15755057,0.22467743,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2881,1.3960398,17.256203,4.2706866,12.309506,0.26263788,-0.04637068,-0.0039942563,-0.040355265,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2882,4.6077495,10.197057,-4.957235,16.301838,-0.2652412,0.027856458,-0.45133632,0.21889965,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2883,4.4969873,26.677738,7.995725,15.7788515,-0.26053673,0.057004403,0.006074518,0.050124474,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2884,3.7642167,51.424557,3.9560175,22.851685,-0.15553111,0.21665402,0.08888158,0.109923854,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2885,4.688278,28.949028,-6.32052,13.563869,-0.26662248,0.006429723,-0.4332189,0.21469525,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2886,2.6935263,36.97597,1.8366076,21.254791,0.115540735,0.2403731,-0.060945995,0.040419802,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2887,2.132332,20.012075,-7.850137,13.125304,0.22574511,0.1420142,0.47052407,0.036126733,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2888,4.3161836,8.245822,8.352054,13.354206,-0.24603929,0.102925,0.00044693053,0.20477504,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2889,4.13234,27.963734,-1.3280644,20.535397,-0.22307743,0.14616892,-0.14156586,0.40010738,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2890,3.6160321,12.3783045,-5.7382364,7.8065763,-0.121839195,0.23724271,-0.17170128,-0.024754748,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2891,2.6827178,36.82895,1.2263206,20.729687,0.118132,0.23911026,-0.085742526,0.06716822,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2892,3.9376528,7.7665,10.0043955,9.853073,-0.1905853,0.186564,0.075094834,0.1632624,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2893,2.8517902,14.903517,3.3574297,-24.222115,0.07621297,0.2555787,0.26835614,0.44053784,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2894,1.2441968,3.035759,3.2157075,2.0785196,0.2526019,-0.085563816,0.28077507,0.17964396,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2895,2.7739558,24.355753,3.6848552,-13.002186,0.09585496,0.24887893,-0.09113779,0.058714256,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2896,4.890437,28.334753,-1.8562607,11.673169,-0.2624838,-0.04723495,-0.2785878,0.2189784,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2897,2.3823965,14.058141,-8.304801,16.857594,0.18357992,0.19346139,0.44944757,0.17240703,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2898,2.3527958,14.118374,-8.613648,17.567461,0.18922523,0.18794335,0.45587814,0.18293154,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2899,2.7423644,16.70096,-3.8825715,-17.80857,0.103668265,0.24572705,-0.11973741,0.39139378,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2900,3.0171463,30.567955,-10.271586,-4.818657,0.03310423,0.26463747,-0.16690479,0.08821389,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2901,2.4259768,18.321274,9.800407,18.9481,0.17497717,0.20127563,0.04054694,-0.029066294,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2902,4.0983953,6.9483614,1.0946523,13.62531,-0.21798822,0.15365554,-0.053381592,-0.056186184,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2903,3.4977014,76.16927,2.5980725,23.157463,-0.09297956,0.24996738,0.092880584,0.058695585,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2904,2.9973476,56.466988,3.238627,23.224154,0.038336888,0.26393026,0.016577005,-0.0018805563,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2905,2.632734,43.199127,11.159967,22.203896,0.12993112,0.23290941,-0.05823359,0.04390429,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2906,3.1074104,54.404716,-7.6348557,23.115564,0.009114624,0.2665442,-0.2149652,0.41117173,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2907,2.3881774,25.915266,4.1985774,-14.032928,0.18245846,0.19451942,0.3705012,0.005392939,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2908,2.591159,80.032936,-1.1503241,20.867132,0.13949925,0.22730784,-0.12639657,0.24800336,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2909,3.4781039,12.542625,-6.256394,6.532266,-0.08806328,0.25174144,-0.094395526,-0.014883369,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2910,2.130357,41.781654,2.9478288,20.261215,0.22602513,0.14156808,0.010500073,0.2986599,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2911,2.7548826,35.898403,-4.352545,18.754393,0.100584164,0.24700549,-0.15909798,0.30778435,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2912,2.607704,2.5888176,12.706352,-12.100332,0.13571955,0.2295846,0.27575067,0.45656517,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2913,3.5715032,50.60217,6.5250154,24.755028,-0.11115775,0.24243112,-0.023050338,-0.009294853,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2914,2.3155723,26.148643,4.9077396,-15.236388,0.19608845,0.18077116,0.42277175,0.04025939,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2915,3.2040293,24.376871,8.309337,19.17865,-0.016641043,0.26618034,-0.19957647,0.072109416,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2916,3.37851,49.76512,3.7331922,22.094646,-0.06259641,0.25925002,-0.1905437,0.025244921,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2917,2.0062804,23.785402,10.078706,16.166214,0.2418078,0.11250722,-0.018261269,0.053405862,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2918,2.8943765,14.305688,-0.23185883,-19.64307,0.065263,0.25859162,0.3281849,0.30332375,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2919,1.7046819,23.246794,8.025207,16.328485,0.26431322,0.035600692,0.010748327,0.118267074,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2920,2.8135588,35.67822,-5.865506,19.683449,0.085926026,0.25247893,-0.154212,0.36850744,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2921,3.838801,72.434265,-8.922973,28.077139,-0.1712427,0.20446229,-0.21836896,0.46696562,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2922,2.8439136,30.466282,-10.683815,-7.4725347,0.07822369,0.25497046,-0.13865909,0.09975849,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2923,1.7457349,23.328484,8.402742,16.365292,0.26262942,0.046418514,0.0031645894,0.10811858,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2924,3.2345388,63.98504,3.828215,22.3913,-0.02475306,0.26554883,0.2190269,0.15738128,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2925,3.9889174,14.648209,-8.012232,-15.52228,-0.19989488,0.17655292,0.032730326,0.30699217,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2926,2.7759113,87.31343,11.326657,24.347647,0.09536809,0.24906588,-0.06628205,0.036938265,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2927,3.4925728,17.966145,-8.545148,-6.083248,-0.09169636,0.25044096,-0.2978309,0.081214964,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2928,1.8704109,15.163819,-7.3242316,18.422895,0.2548186,0.07871703,0.39288542,0.30689776,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2929,1.4558524,17.42126,4.5882854,12.131911,0.2649401,-0.030588089,0.0009434223,-0.068464674,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2930,3.6800663,32.046474,3.3662002,22.379398,-0.13677077,0.22895993,0.020472199,0.013545126,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2931,3.266703,23.12657,9.288717,-19.418224,-0.03327992,0.26461545,-0.27509996,0.37709633,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2932,1.2523533,3.0409627,3.3096027,2.0838864,0.2532914,-0.08350063,0.28008413,0.18185017,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2933,4.749271,28.811308,-5.289557,12.686091,-0.26651862,-0.009834182,-0.40294588,0.2193306,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2934,3.9286509,70.723656,5.5372276,22.85523,-0.18889818,0.18827206,0.07761109,0.19835651,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2935,3.0372005,87.85116,12.179486,24.480032,0.02779086,0.2652481,-0.0023977235,0.00026217103,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2936,3.6095479,30.034653,-3.8925202,20.283405,-0.1202983,0.23802774,-0.38222283,0.18778414,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2937,2.452082,2.7361796,12.077009,-11.199252,0.16966382,0.20577434,0.27484986,0.45085552,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2938,1.5301547,9.900632,1.3997605,-10.543215,0.26647976,-0.0108361365,0.14430511,0.22623397,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2939,3.644647,19.546984,-10.864611,-6.902417,-0.12857704,0.23365965,0.042710558,0.029234976,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2940,4.1835012,15.547298,8.619259,0.72223306,-0.23026046,0.1345697,-0.18759526,0.39783493,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2941,4.5086274,10.48446,-6.925143,18.35365,-0.2611826,0.053967945,-0.49379832,0.18442413,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2942,5.3769007,22.100649,2.0391266,-3.7561538,-0.20995104,-0.16446717,-0.23909645,0.10063551,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2943,2.9142218,82.63405,-0.21717952,21.000677,0.060118675,0.25983578,0.2774653,0.10527405,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2944,4.912036,16.632057,-0.67690825,8.033491,-0.26140243,-0.05289283,-0.47424906,0.10780938,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2945,2.3161871,24.249802,11.189624,15.801962,0.19597726,0.1808917,-0.010077432,0.011568457,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2946,2.8309853,13.712928,-3.4613245,-17.184786,0.08151338,0.2539379,0.324571,0.14415684,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2947,4.015931,71.521866,-0.8087164,21.494656,-0.20459071,0.17108925,-0.02579157,0.3689775,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2948,1.3847157,15.588305,-4.815554,8.530536,0.26209593,-0.0493418,0.29393256,0.21545118,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2949,3.014355,10.295334,-9.274969,17.473135,0.03384281,0.26454404,-0.17009929,0.43640593,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2950,2.3371375,26.080996,4.6835523,-14.842467,0.1921448,0.18495747,0.40881157,0.029444128,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2951,3.8395612,2.3681705,8.117364,8.199878,-0.17139812,0.20433202,0.014915302,0.39516234,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2952,3.849078,46.63081,-2.45354,22.771635,-0.1733349,0.20269164,-0.047094777,0.43762213,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2953,3.6827884,29.713766,-5.9583793,22.763645,-0.13739347,0.2285868,-0.40179563,0.26352093,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2954,3.1015515,19.306654,-9.861705,-1.7924573,0.010676114,0.26648623,0.12838309,0.027166441,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2955,3.2455728,20.69262,0.5865189,21.271484,-0.027681561,0.26525953,0.2291942,0.33697933,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2956,3.3124652,74.75368,0.87552166,21.29339,-0.04535027,0.26281598,-0.2055932,0.049623355,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2957,4.7100406,9.340275,1.2854044,13.920443,-0.26669925,0.00062632066,-0.24418908,0.26637465,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2958,3.155945,68.739204,10.057729,24.911322,-0.0038276562,0.26667252,-0.10171947,0.018587694,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2959,3.4606342,50.16512,5.5683618,23.633322,-0.08365223,0.25324136,-0.110374205,-0.012116551,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2960,1.6198341,10.741178,-3.831062,-13.185483,0.2663794,0.013073124,0.0082630515,0.08019127,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2961,3.907548,7.737448,10.052063,9.491767,-0.18488333,0.19221614,0.08000782,0.16120698,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2962,3.5180557,44.9113,9.79008,22.29642,-0.09804785,0.2480232,0.11558519,0.08836791,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2963,3.743883,32.66837,0.6546897,20.245232,-0.15109387,0.21977155,0.10220501,0.13629358,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2964,2.5220087,22.506752,4.758404,17.287996,0.15487178,0.21712582,0.023372695,0.44915357,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2965,3.3458428,22.962591,10.539736,-21.67243,-0.05409556,0.2611562,-0.27430984,0.41160405,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2966,4.0097423,30.130535,-8.480999,11.833781,-0.20352794,0.17235215,-0.45943934,0.09726383,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2967,2.6328144,79.68081,-3.754685,20.851719,0.1299124,0.23291984,-0.11253059,0.3440517,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2968,2.0260727,17.509947,8.369312,18.709322,0.23953381,0.11727081,-0.020070642,0.056160957,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2969,3.2728443,24.529245,8.872672,18.907253,-0.0349044,0.26440609,-0.18626313,0.04481685,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2970,4.781731,28.730108,-4.690414,12.289068,-0.26605907,-0.018478734,-0.38344914,0.22099665,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2971,4.0623493,19.599714,-3.7035644,-19.440847,-0.21230915,0.16141164,-0.030485183,-0.033700988,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2972,2.8336227,67.69051,4.016774,22.791746,0.08084337,0.254152,-0.18300864,0.21528034,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2973,3.5957153,2.1945841,9.22082,4.067982,-0.116994366,0.23966895,0.0994785,0.3954521,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2974,2.0183294,11.728063,-6.617167,-13.729733,0.24043469,0.11541251,0.042139858,-0.0629356,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2975,3.818066,52.04894,-0.34709388,20.475264,-0.16696668,0.2079688,0.09372535,0.26425868,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
2976,1.2001795,3.0051508,2.6537194,1.9861616,0.24859217,-0.096596204,0.28486842,0.16762516,-4.5044823,-4.5452595,6.1968403,-4.4661922,0.26095665,0.055050116,0.52394056,0.09941634
